"","V1","V2","V3","V4"
"1775",0.221812781789844,0.107901548773325,0.0816384438591636,0.307996612815609
"1776",0.203946980137997,0.264387899448754,0.209859167751566,0.322755120317499
"1777",0.260594375916619,0.211781175783404,0.177367031561395,0.38362290499489
"1778",0.144008487054993,0.188830539726233,0.2158942875113,0.278177950144277
"1779",0.179495757546077,0.275570175283022,0.225983613500397,0.345091885122827
"1780",0.147376865669362,0.345936476492501,0.282547054399548,0.297164772432294
"1781",0.0942115614120732,0.266715793276864,0.377193484385492,0.250100211134105
"1782",0.259126172859515,0.233819598203865,0.1511199436548,0.318883650550735
"1783",0.278401948472906,0.241785180855075,0.119294433486492,0.347252014808701
"1784",0.14514839587042,0.208790707398082,0.280617738453292,0.305353447683423
"1785",0.208640212937311,0.16565632791427,0.122138736650467,0.29037475824894
"1788",0.259235855916385,0.145872757484535,0.123057765309556,0.332323811103872
"1789",0.2749141919138,0.0798285308086925,0.0675853056893056,0.29001650517321
"1790",0.218698131237201,0.0312799129528505,0.021216087756225,0.189064696806282
"1792",0.165547029810568,0.0375039661040058,0.0368306914460551,0.138403724243527
"1798",0.102913648803734,0.521249115292979,0.40789419285907,0.288563980521504
"1799",0.199558357786519,0.276134923973575,0.228865793679851,0.387432852083431
"1800",0.16821496729839,0.382468319554948,0.316101794005988,0.300873678775393
"1801",0.371211907351247,0.217040866892797,0.190520864068105,0.431169621232053
"1803",0.0667081521871273,0.391724727320851,0.364994277419798,0.247198032251424
"1804",0.22930551987399,0.349702680880417,0.329087423277267,0.406677032369188
"1805",0.108071128543738,0.404089262407001,0.353755875151802,0.309305241378233
"1806",0.0903974111679129,0.401794306987183,0.303236508303415,0.267086041927148
"1807",0.186187777204314,0.329179022481477,0.29961910177,0.355966523198317
"1808",0.14467651491332,0.353434367698372,0.323541319999319,0.340919856227082
"1809",0.146078108028149,0.333747105047927,0.308334946396004,0.287773366445626
"1810",0.0893633741071322,0.453923103044864,0.38453525231005,0.315666144064743
"1816",0.308525853393864,0.19244276129917,0.194006256715252,0.384589434695527
"1817",0.0800821726759508,0.0787574280695344,0.0550841318291566,0.160065258199426
"1820",0.0326185379038287,0.325831076616906,0.480019636360054,0.171008956822663
"1823",0.0135090644051785,0.291385596865021,0.343838949281384,0.0901414572162587
"1824",0.0199403838924952,0.297737676808008,0.457154040707494,0.115509249416367
"1825",0.044094613880168,0.386540606496832,0.402385823549056,0.185418148626514
"1826",0.0521660640129639,0.456422977738983,0.435161313261651,0.212195573486881
"1827",0.049467766636906,0.368194314689396,0.320463505663186,0.164929228973374
"1828",0.0283395757255896,0.339446102957002,0.500101634168311,0.16712534186702
"1832",0.425420871744984,0.177622549304655,0.146616410309477,0.425166850834923
"1837",0.115931951722017,0.383742688854931,0.498149057411568,0.289104543827697
"1839",0.396173301405377,0.0324576544451789,0.0199455594242878,0.214190622823307
"1840",0.324398944309543,0.108844014438925,0.0926128984518349,0.354217526753324
"1842",0.104128816568194,0.27807674291844,0.376510669401868,0.28558470867327
"1843",0.364204253515542,0.209967175202213,0.196572879129906,0.376507649273369
"1845",0.282547237158438,0.236752319100393,0.269293585029415,0.372648768823761
"1846",0.367945246809102,0.127938009713959,0.131264862965728,0.339906687442399
"1848",0.369720913837142,0.141788409023374,0.110956042290705,0.318081570469972
"1851",0.427232337968159,0.0792661254373094,0.0624781644181429,0.31044470356436
"1852",0.0995736181106355,0.337131179613527,0.434536946253582,0.273162826721396
"1854",0.348450770205023,0.209916596052974,0.181350243887212,0.392610314391659
"1855",0.0671497331665241,0.420733752773516,0.540403884730483,0.236117586089909
"1857",0.414330616073383,0.0644173324838696,0.054779034547105,0.270333643398636
"1859",0.386997129734901,0.0921200078827572,0.0824119022461548,0.263742044138793
"1863",0.366661394238744,0.0389175819375827,0.0393655731214577,0.280416637673482
"1864",0.443763798900109,0.0804338869835635,0.0679666223959058,0.310900110968662
"1865",0.281257058362631,0.190252772365158,0.177160231162154,0.27553656805185
"1867",0.354886315509757,0.0512376950197189,0.0470134838779319,0.219051128761045
"1869",0.345184834388372,0.152953672472307,0.142094652835535,0.345725039072477
"1876",0.421576748148959,0.0370175537424413,0.0188128126190289,0.19447207168137
"1877",0.426741865042707,0.0362044664359157,0.0157574596371908,0.195257317292629
"1878",0.416208450772066,0.0328512371414643,0.0196504784006893,0.217324688138717
"1879",0.439161472553698,0.117799358235156,0.0947007915058034,0.369061726420524
"1880",0.428512519065966,0.12669405256995,0.101870142145268,0.273232112551107
"1881",0.443329010429104,0.0944076131835525,0.0871616367136764,0.332893960520919
"1886",0.319349882568008,0.186532898670734,0.161654165431897,0.435768497034739
"1887",0.327784782129073,0.126640154331482,0.111668006473153,0.27339371337015
"1889",0.366486933725881,0.198979767799647,0.182469882761455,0.404101378442663
"1890",0.422837305664164,0.0962537438768187,0.090228909356081,0.386997465571754
"1892",0.465757584650685,0.0983520760183389,0.0757854391148601,0.321774953130006
"1893",0.134118553701118,0.216533134951248,0.362871235948161,0.257406172493653
"1894",0.0417124221077794,0.211351994147729,0.330736872292008,0.15067317437603
"1895",0.158110994165797,0.179575652418117,0.288841848044451,0.275495857275411
"1896",0.180846346253482,0.207964465249584,0.332857801478246,0.268212872128927
"1897",0.164391098164948,0.160314372163857,0.270678455148175,0.236754286794273
"1898",0.317978795234239,0.0499061923614027,0.0561282309431896,0.233796544915885
"1900",0.0926756157399912,0.18441902892361,0.323866208237922,0.173308289132964
"1901",0.0884649545617847,0.305494754762984,0.394969701156933,0.221671075968943
"1902",0.100056605243316,0.220001908216183,0.313672577986366,0.224310721886692
"1903",0.215036151564069,0.219560008488142,0.180416593116605,0.418610852364831
"1905",0.396001309221821,0.0508624236555244,0.0405752169232263,0.205797585011831
"1915",0.221271932759732,0.258890457561067,0.204590373621004,0.331891019320305
"1916",0.379374464894356,0.0472084641079826,0.0279231137538317,0.232188844007334
"1917",0.471232710364544,0.0691945661198917,0.0555663273100019,0.264597540371916
"1919",0.263765328265141,0.276433650687337,0.237998702992808,0.432761923076911
"1920",0.49153531150684,0.0635826358517767,0.0510771263920272,0.276186207610359
"1921",0.198750579251171,0.340779598166742,0.268461156100289,0.348950467566514
"1924",0.152755811708505,0.311234691846669,0.213503572750765,0.358065486785428
"1925",0.308854621038857,0.232005702580778,0.144909736771972,0.353091017772117
"1927",0.302615026544861,0.252363959261622,0.201650043773359,0.438671990574949
"1928",0.32530790652373,0.147419696010559,0.123127032256573,0.40406880526226
"1929",0.348155457271244,0.16488765451348,0.127324009793306,0.397111860905579
"1930",0.405978875402754,0.0902473270430087,0.0639327844547583,0.260532522554537
"1931",0.120556977391619,0.28999417548832,0.271083167077941,0.293538700500833
"1932",0.343576573399783,0.177563898346676,0.131211133410598,0.361271183661855
"1933",0.265324018306334,0.306355934758833,0.231625467493015,0.332501366473621
"1934",0.110450620327006,0.406910412356927,0.358097991870672,0.325868727179455
"1935",0.333532351462483,0.289972532989844,0.215388184526033,0.419861272805389
"1936",0.462406357283611,0.0671402652321365,0.0409677100543097,0.269145473730972
"1937",0.244253141603583,0.298450560488623,0.279440674751029,0.420826610642322
"1939",0.182821006837406,0.269097600616909,0.347158367390989,0.27949657527515
"1940",0.237687061994092,0.127315222046906,0.122338368453009,0.318269317708235
"1941",0.285401611225731,0.267318639158177,0.165544873652508,0.293655827039127
"1944",0.208205560151083,0.23530232940527,0.178825559756464,0.338861044289819
"1945",0.28168486400538,0.279564713021326,0.21948189251585,0.417183606449531
"1946",0.245839524930756,0.262125952018471,0.227925457512006,0.390920847969779
"1948",0.268787959757471,0.296779788576359,0.218832507308658,0.400134798102077
"1949",0.167040359714919,0.367035757148998,0.273412636191949,0.387312228502509
"1950",0.230124609553551,0.214116484021904,0.16698981862524,0.377888168997494
"1951",0.175674983256397,0.286889059629552,0.222575073385913,0.339670062297071
"1953",0.0594414801016815,0.360386949357589,0.306472334423832,0.224962719591989
"1954",0.186987123471751,0.270936787878706,0.225689103172336,0.353775328601022
"1956",0.255293477038958,0.235959154252147,0.20813990461861,0.393916563384746
"1957",0.243212886264129,0.238987954500824,0.188877138891322,0.385100734860447
"1963",0.246600077627785,0.11702303461561,0.129723940666128,0.347192160923751
"1964",0.321481951924334,0.0384040777283727,0.0402264067405495,0.227759027668093
"1966",0.272564913379857,0.135479894498302,0.130977001462069,0.352248899203298
"1967",0.121918952193961,0.320226980437335,0.459929749252174,0.286093518077677
"1968",0.202607598378487,0.328792657369932,0.223717150325415,0.272612200276826
"1969",0.209575550365025,0.286446695983616,0.254127647213928,0.378337725082584
"1971",0.149542952336269,0.380822278304793,0.258432531126625,0.363627535132447
"1972",0.242569004459718,0.267777022990197,0.183633186590329,0.362496727020095
"1973",0.191558254041031,0.0257282174928047,0.0341337524690215,0.143630791266846
"1974",0.338377437731935,0.127692664719805,0.117985795946839,0.355215511824939
"1976",0.0652348226294497,0.30233599321295,0.462148432028583,0.195495651518337
"1977",0.484899379751051,0.0621099363309709,0.0427920840568685,0.287040767107676
"1978",0.430358110097536,0.0301752783023712,0.0321236810519344,0.224654242243153
"1979",0.474944937067169,0.0696946424486226,0.0437271323487938,0.271164526663802
"1981",0.279339009226592,0.133920719853819,0.146523003923207,0.332834915983771
"1982",0.457476528851245,0.110231854700324,0.0915565676485434,0.291281295145415
"1983",0.133926813522271,0.10230217151799,0.0845478313422691,0.228196438066535
"1984",0.452997810356563,0.0481238762521708,0.0337744683196342,0.238766920207938
"1985",0.455698500315094,0.0519058724729544,0.0355266727549085,0.232071531399816
"1986",0.223118208142061,0.283084442143073,0.191822539670171,0.291098933666105
"1987",0.118760975062333,0.318580346706916,0.270538753638383,0.195005266493092
"1988",0.0491135261727341,0.337445466964769,0.276938705256738,0.199815468443812
"1990",0.471680093166281,0.0418588835713967,0.0336559941376634,0.265409319735953
"1991",0.450646492664754,0.0460665553928255,0.0234342945290169,0.237450177171414
"1992",0.410487432373327,0.0530346816344811,0.033817903945751,0.232559421157018
"1993",0.42864845944046,0.0345563827864351,0.0247064616878331,0.236402870217084
"1994",0.273624980083945,0.244738416622043,0.161861765782815,0.344857666126564
"1995",0.444596742422448,0.0504986150577319,0.0311533704412688,0.262108095968725
"1996",0.434140795705515,0.0335311501896614,0.022171878624707,0.218322485470237
"1997",0.0200529417753279,0.292225356390018,0.207880746591272,0.0964452858327142
"1998",0.458084998823709,0.0485638997729294,0.0286911187937406,0.255405120784697
"1999",0.403706916973216,0.0311584963457491,0.0212200856349506,0.198197131242095
"2000",0.282460984460378,0.226278571163084,0.165892479566746,0.439770255020895
"2001",0.0470208741867529,0.336956465914602,0.223981912340798,0.127565824456569
"2002",0.268318447931546,0.145170794710073,0.15154199957127,0.359217100263448
"2003",0.0818184002362372,0.346051860141708,0.280466801748343,0.163145929316261
"2004",0.199951795555566,0.297741722373493,0.216765401580432,0.280444427631806
"2005",0.42421558355077,0.0663367483115492,0.0532668287383259,0.277542110923323
"2006",0.327627886437663,0.0763391984034698,0.09049061154136,0.230097381811351
"2007",0.398571812296449,0.203985942903436,0.170974642263864,0.386360950032818
"2008",0.0285272120115422,0.375167558146184,0.267362767023301,0.14542998002358
"2009",0.0914848796269933,0.247681143716347,0.177811509703645,0.191862017102577
"2010",0.480786457446787,0.100315194623807,0.0749749014322019,0.297157360238714
"2011",0.452323277345103,0.0546561082741517,0.0440382352122794,0.276394643552011
"2013",0.0537583394209072,0.265007520141311,0.212949472959959,0.1206202457547
"2014",0.0235218145037994,0.267896878818826,0.189643986640958,0.0935867262239497
"2015",0.400404487877916,0.0856986805699903,0.0815934533510479,0.28376616177233
"2016",0.342812356731831,0.143163197722674,0.113939751863899,0.317041381326399
"2017",0.434760060761508,0.110585090837877,0.0838135667265776,0.335074871787145
"2018",0.36067080034105,0.112654195014849,0.11166533437268,0.354936932487093
"2019",0.414543430491738,0.145182517037122,0.118300954175602,0.352512416341604
"2020",0.420965865987789,0.0863282865673653,0.0798398984612656,0.320204322027978
"2021",0.135552291375214,0.339196520880928,0.459891401283246,0.279918342494998
"2022",0.107096356041553,0.382381757605798,0.486510907492258,0.288312366876534
"2023",0.400767495838424,0.158834335939654,0.140552182216984,0.406921927299501
"2025",0.35089390110942,0.155608025391709,0.141886436802949,0.384747777096143
"2026",0.424142368416038,0.154035812771479,0.133498561377521,0.415745343653699
"2028",0.426363934883424,0.152262422012055,0.132716890786853,0.382166832536571
"2029",0.340044790936852,0.144264475732578,0.115312131049536,0.403334353448863
"2030",0.435399449099114,0.0651410871957116,0.0508621992696441,0.313433361316571
"2031",0.425323202752084,0.135510778530047,0.121229049862667,0.378693417342317
"2032",0.442698719494408,0.109077722729886,0.0914664561423604,0.361705782375122
"2033",0.201065480609448,0.39903717201306,0.396437432478255,0.398186820792021
"2034",0.389070336969746,0.089708027130683,0.0843854895073573,0.272680901573333
"2035",0.27231463331775,0.0825914355593406,0.047878275245045,0.220735252332761
"2036",0.0876952134970621,0.485267896587374,0.429918169108478,0.31210994708128
"2037",0.334582882879644,0.151441596285601,0.138655752846849,0.397434029664873
"2038",0.307699443753422,0.125390959429243,0.0923957000609238,0.360610022429079
"2039",0.323595015512015,0.223619355004502,0.204995503205326,0.434508641232793
"2040",0.168903155900607,0.215305698923438,0.163126780033543,0.323191102661739
"2041",0.356096528260649,0.145328380996263,0.117260685506621,0.414659635122866
